VOID	AcctName	Name	Date	Accepted	Complete	NumHrs
396	cas.duran.250	Chinese New Year Goodie Bag Distribution	2023-03-11	1	1	6
396	cas.duran.250	Racial Harmony Day	2021-07-19	1	1	11
396	cas.duran.250	Ramadan Drive by Assyafaah Mosque	2021-05-25	1	1	8
396	cor.jr..320	CHARITY WALK TO UNITY	2021-12-11	1	0	\N
396	cor.jr..320	Chinese New Year Goodie Bag Distribution	2023-03-11	1	1	8
396	cor.jr..320	Racial Harmony Day	2021-07-19	1	1	7
396	cou.brooks.739	CHARITY WALK TO UNITY	2021-12-11	1	0	\N
396	cou.brooks.739	Chinese New Year Goodie Bag Distribution	2023-03-11	1	1	14
396	cou.brooks.739	Racial Harmony Day	2021-07-19	1	1	2
396	cry.davis.502	Chinese New Year Goodie Bag Distribution	2023-03-11	1	0	\N
396	dav.lloyd.779	CHARITY WALK TO UNITY	2021-12-11	\N	\N	\N
396	dav.lloyd.779	Chinese New Year Goodie Bag Distribution	2023-03-11	1	1	9
396	dav.ryan.302	Chinese New Year Goodie Bag Distribution	2023-03-11	1	0	\N
396	dav.ryan.302	Racial Harmony Day	2021-07-19	1	1	5
396	daw.davis.370	CHARITY WALK TO UNITY	2021-12-11	1	0	\N
396	daw.davis.370	Chinese New Year Goodie Bag Distribution	2023-03-11	1	1	5
396	daw.davis.370	Racial Harmony Day	2021-07-19	1	1	12
396	daw.davis.370	Ramadan Drive by Assyafaah Mosque	2021-05-25	1	0	\N
396	dr..espinoza.407	Chinese New Year Goodie Bag Distribution	2023-03-11	\N	\N	\N
396	dyl.romero.144	Chinese New Year Goodie Bag Distribution	2023-03-11	1	1	1
396	dyl.romero.144	Racial Harmony Day	2021-07-19	1	0	\N
396	eri.lopez.817	Chinese New Year Goodie Bag Distribution	2023-03-11	1	1	10
396	eri.lopez.817	Racial Harmony Day	2021-07-19	1	0	\N
396	eri.lopez.817	Ramadan Drive by Assyafaah Mosque	2021-05-25	1	1	4
396	ger.riley.934	Ramadan Drive by Assyafaah Mosque	2021-05-25	1	1	13
396	jam.evans.413	CHARITY WALK TO UNITY	2021-12-11	1	1	11
396	jam.evans.413	Ramadan Drive by Assyafaah Mosque	2021-05-25	1	0	\N
396	jam.johnson.153	CHARITY WALK TO UNITY	2021-12-11	1	0	\N
396	jam.johnson.153	Chinese New Year Goodie Bag Distribution	2023-03-11	1	1	4
396	jam.johnson.153	Racial Harmony Day	2021-07-19	1	1	2
396	jam.johnson.153	Ramadan Drive by Assyafaah Mosque	2021-05-25	1	1	12
396	jam.terrell.239	CHARITY WALK TO UNITY	2021-12-11	1	0	\N
396	jas.keith.832	Chinese New Year Goodie Bag Distribution	2023-03-11	1	1	1
396	jas.keith.832	Ramadan Drive by Assyafaah Mosque	2021-05-25	1	1	5
396	jas.morton.077	Racial Harmony Day	2021-07-19	1	1	8
396	jen.campbell.340	Chinese New Year Goodie Bag Distribution	2023-03-11	\N	\N	\N
396	jen.campbell.340	Racial Harmony Day	2021-07-19	1	1	10
396	jen.campbell.340	Ramadan Drive by Assyafaah Mosque	2021-05-25	1	1	8
396	jen.huerta.328	Chinese New Year Goodie Bag Distribution	2023-03-11	1	0	\N
396	jen.huerta.328	Racial Harmony Day	2021-07-19	1	1	15
396	jer.rollins.740	Chinese New Year Goodie Bag Distribution	2023-03-11	1	0	\N
396	jer.rollins.740	Racial Harmony Day	2021-07-19	1	1	1
396	jer.rollins.740	Ramadan Drive by Assyafaah Mosque	2021-05-25	1	1	7
396	joh.coleman.076	CHARITY WALK TO UNITY	2021-12-11	1	0	\N
396	joh.coleman.076	Racial Harmony Day	2021-07-19	1	0	\N
396	jos.garcia.375	CHARITY WALK TO UNITY	2021-12-11	1	1	9
396	jos.garcia.375	Chinese New Year Goodie Bag Distribution	2023-03-11	1	0	\N
396	jos.garcia.375	Ramadan Drive by Assyafaah Mosque	2021-05-25	1	1	15
396	kar.carroll.734	Chinese New Year Goodie Bag Distribution	2023-03-11	1	0	\N
396	ker.mullen.690	Racial Harmony Day	2021-07-19	1	0	\N
396	kri.edwards.715	Chinese New Year Goodie Bag Distribution	2023-03-11	1	1	16
396	kri.edwards.715	Ramadan Drive by Assyafaah Mosque	2021-05-25	1	0	\N
396	lar.banks.335	CHARITY WALK TO UNITY	2021-12-11	1	0	\N
396	lar.banks.335	Chinese New Year Goodie Bag Distribution	2023-03-11	\N	\N	\N
396	lar.banks.335	Ramadan Drive by Assyafaah Mosque	2021-05-25	\N	\N	\N
396	log.edwards.500	Chinese New Year Goodie Bag Distribution	2023-03-11	1	1	13
396	log.edwards.500	Ramadan Drive by Assyafaah Mosque	2021-05-25	1	1	6
396	lyn.tate.654	Chinese New Year Goodie Bag Distribution	2023-03-11	1	1	13
396	lyn.tate.654	Racial Harmony Day	2021-07-19	1	0	\N
396	mar.gonzales.971	CHARITY WALK TO UNITY	2021-12-11	1	0	\N
396	mar.gonzales.971	Chinese New Year Goodie Bag Distribution	2023-03-11	1	0	\N
396	mar.gonzales.971	Ramadan Drive by Assyafaah Mosque	2021-05-25	1	0	\N
396	mel.acevedo.523	Chinese New Year Goodie Bag Distribution	2023-03-11	1	0	\N
396	mel.acevedo.523	Racial Harmony Day	2021-07-19	1	1	15
396	mel.acevedo.523	Ramadan Drive by Assyafaah Mosque	2021-05-25	1	0	\N
396	mic.case.027	Chinese New Year Goodie Bag Distribution	2023-03-11	1	1	5
396	mic.thompson.255	CHARITY WALK TO UNITY	2021-12-11	1	0	\N
396	mic.thompson.255	Chinese New Year Goodie Bag Distribution	2023-03-11	1	1	15
396	mic.thompson.255	Racial Harmony Day	2021-07-19	0	\N	\N
396	mic.woods.516	CHARITY WALK TO UNITY	2021-12-11	1	1	3
396	mic.woods.516	Chinese New Year Goodie Bag Distribution	2023-03-11	1	1	2
396	mic.woods.516	Racial Harmony Day	2021-07-19	0	\N	\N
396	mic.woods.516	Ramadan Drive by Assyafaah Mosque	2021-05-25	0	\N	\N
396	mig.brown.544	CHARITY WALK TO UNITY	2021-12-11	1	1	10
396	mig.brown.544	Chinese New Year Goodie Bag Distribution	2023-03-11	1	0	\N
396	mig.brown.544	Ramadan Drive by Assyafaah Mosque	2021-05-25	1	1	5
396	mit.diaz.120	CHARITY WALK TO UNITY	2021-12-11	1	1	9
396	mit.diaz.120	Chinese New Year Goodie Bag Distribution	2023-03-11	1	0	\N
396	mit.diaz.120	Racial Harmony Day	2021-07-19	1	1	3
396	mit.haynes.006	CHARITY WALK TO UNITY	2021-12-11	0	\N	\N
396	mon.barber.526	CHARITY WALK TO UNITY	2021-12-11	1	1	6
396	mr..ferguson.506	Ramadan Drive by Assyafaah Mosque	2021-05-25	1	1	12
396	nic.sherman.130	CHARITY WALK TO UNITY	2021-12-11	1	1	1
396	nic.sherman.130	Chinese New Year Goodie Bag Distribution	2023-03-11	1	1	5
396	phi.wilson.040	Chinese New Year Goodie Bag Distribution	2023-03-11	1	0	\N
396	reg.hughes.236	Chinese New Year Goodie Bag Distribution	2023-03-11	\N	\N	\N
396	reg.hughes.236	Racial Harmony Day	2021-07-19	1	0	\N
396	rob.valenzuela.589	CHARITY WALK TO UNITY	2021-12-11	1	1	1
396	rob.valenzuela.589	Chinese New Year Goodie Bag Distribution	2023-03-11	\N	\N	\N
396	rob.valenzuela.589	Racial Harmony Day	2021-07-19	1	1	3
396	rob.valenzuela.589	Ramadan Drive by Assyafaah Mosque	2021-05-25	1	1	14
396	san.wallace.423	Racial Harmony Day	2021-07-19	1	0	\N
396	san.wallace.423	Ramadan Drive by Assyafaah Mosque	2021-05-25	1	1	5
396	vic.weaver.575	Chinese New Year Goodie Bag Distribution	2023-03-11	\N	\N	\N
396	vic.weaver.575	Racial Harmony Day	2021-07-19	1	0	\N
396	vic.weaver.575	Ramadan Drive by Assyafaah Mosque	2021-05-25	\N	\N	\N
397	amy.floyd.618	Lend a listening ear. Be an SOS hotline volunteer	2022-01-03	1	1	13
397	amy.henderson.224	Lend a listening ear. Be an SOS hotline volunteer	2022-01-03	1	1	3
397	ang.hopkins.264	Lend a listening ear. Be an SOS hotline volunteer	2022-01-03	1	1	13
397	ant.dennis.856	Lend a listening ear. Be an SOS hotline volunteer	2022-01-03	1	0	\N
397	ash.robinson.400	Lend a listening ear. Be an SOS hotline volunteer	2022-01-03	\N	\N	\N
397	ben.turner.392	Lend a listening ear. Be an SOS hotline volunteer	2022-01-03	1	1	9
397	cor.jr..320	Lend a listening ear. Be an SOS hotline volunteer	2022-01-03	1	0	\N
397	cou.brooks.739	Lend a listening ear. Be an SOS hotline volunteer	2022-01-03	1	0	\N
397	cry.davis.502	Lend a listening ear. Be an SOS hotline volunteer	2022-01-03	1	0	\N
397	dav.lloyd.779	Lend a listening ear. Be an SOS hotline volunteer	2022-01-03	1	1	10
397	daw.davis.370	Lend a listening ear. Be an SOS hotline volunteer	2022-01-03	1	1	12
397	hea.baldwin.164	Lend a listening ear. Be an SOS hotline volunteer	2022-01-03	\N	\N	\N
397	jam.johnson.153	Lend a listening ear. Be an SOS hotline volunteer	2022-01-03	1	1	14
397	jam.terrell.239	Lend a listening ear. Be an SOS hotline volunteer	2022-01-03	1	1	2
397	jas.keith.832	Lend a listening ear. Be an SOS hotline volunteer	2022-01-03	1	0	\N
397	jen.campbell.340	Lend a listening ear. Be an SOS hotline volunteer	2022-01-03	\N	\N	\N
397	jer.rollins.740	Lend a listening ear. Be an SOS hotline volunteer	2022-01-03	1	1	14
397	joh.coleman.076	Lend a listening ear. Be an SOS hotline volunteer	2022-01-03	1	1	6
397	jos.garcia.375	Lend a listening ear. Be an SOS hotline volunteer	2022-01-03	1	0	\N
397	mar.gonzales.971	Lend a listening ear. Be an SOS hotline volunteer	2022-01-03	1	0	\N
397	mel.acevedo.523	Lend a listening ear. Be an SOS hotline volunteer	2022-01-03	1	1	9
397	mic.reynolds.319	Lend a listening ear. Be an SOS hotline volunteer	2022-01-03	1	0	\N
397	mic.thompson.255	Lend a listening ear. Be an SOS hotline volunteer	2022-01-03	1	1	2
397	mic.woods.516	Lend a listening ear. Be an SOS hotline volunteer	2022-01-03	1	0	\N
397	mit.haynes.006	Lend a listening ear. Be an SOS hotline volunteer	2022-01-03	1	1	5
397	mon.barber.526	Lend a listening ear. Be an SOS hotline volunteer	2022-01-03	\N	\N	\N
397	rob.valenzuela.589	Lend a listening ear. Be an SOS hotline volunteer	2022-01-03	1	0	\N
397	vic.weaver.575	Lend a listening ear. Be an SOS hotline volunteer	2022-01-03	1	0	\N
397	wya.martinez.388	Lend a listening ear. Be an SOS hotline volunteer	2022-01-03	1	1	10
398	amy.henderson.224	OTR Listens Chatline	2022-06-05	1	1	11
398	ant.dennis.856	OTR Listens Chatline	2022-06-05	1	0	\N
398	chr.rose.465	OTR Listens Chatline	2022-06-05	1	1	6
398	cor.jr..320	OTR Listens Chatline	2022-06-05	1	1	9
398	dav.lloyd.779	OTR Listens Chatline	2022-06-05	1	0	\N
398	daw.davis.370	OTR Listens Chatline	2022-06-05	1	0	\N
398	jam.johnson.153	OTR Listens Chatline	2022-06-05	1	1	15
398	jam.terrell.239	OTR Listens Chatline	2022-06-05	1	1	9
398	jas.keith.832	OTR Listens Chatline	2022-06-05	1	0	\N
398	jen.campbell.340	OTR Listens Chatline	2022-06-05	1	1	13
398	jen.huerta.328	OTR Listens Chatline	2022-06-05	1	0	\N
398	jer.rollins.740	OTR Listens Chatline	2022-06-05	1	0	\N
398	jil.payne.892	OTR Listens Chatline	2022-06-05	1	0	\N
398	joh.coleman.076	OTR Listens Chatline	2022-06-05	1	1	12
398	lar.banks.335	OTR Listens Chatline	2022-06-05	1	0	\N
398	log.edwards.500	OTR Listens Chatline	2022-06-05	1	1	10
398	mar.gonzales.971	OTR Listens Chatline	2022-06-05	1	0	\N
398	mel.acevedo.523	OTR Listens Chatline	2022-06-05	1	1	12
398	mic.reynolds.319	OTR Listens Chatline	2022-06-05	1	0	\N
398	mic.thompson.255	OTR Listens Chatline	2022-06-05	1	0	\N
398	mic.woods.516	OTR Listens Chatline	2022-06-05	1	0	\N
398	mig.brown.544	OTR Listens Chatline	2022-06-05	\N	\N	\N
398	phi.wilson.040	OTR Listens Chatline	2022-06-05	1	0	\N
398	reg.hughes.236	OTR Listens Chatline	2022-06-05	1	1	6
398	rob.valenzuela.589	OTR Listens Chatline	2022-06-05	1	0	\N
398	vic.weaver.575	OTR Listens Chatline	2022-06-05	1	1	4
398	wya.martinez.388	OTR Listens Chatline	2022-06-05	\N	\N	\N
